Brand,Customer Id,Online Order,Order Status,Product Class,Product Id,Product Line,Product Size,Transaction Date,Transaction Date1,Transaction Id,List Price,Product First Sold Date,Profit,Standard Cost
Trek Bicycles,142,True,Approved,medium,14,Standard,small,June,16-06-2017,3926,1386.84,37838,152.55,1234.29
Trek Bicycles,1526,True,Approved,medium,14,Standard,small,June,18-06-2017,10765,1386.84,37838,152.55,1234.29
Trek Bicycles,3319,True,Approved,medium,20,Standard,small,June,22-06-2017,3796,1775.81,33455,195.34,1580.47
Trek Bicycles,1883,True,Approved,medium,20,Standard,small,June,01-06-2017,1987,1775.81,40303,195.34,1580.47
Trek Bicycles,2248,True,Approved,medium,20,Standard,small,June,06-06-2017,15973,1775.81,40303,195.34,1580.47
Trek Bicycles,740,True,Approved,medium,20,Standard,small,June,16-06-2017,15627,1775.81,40303,195.34,1580.47
Trek Bicycles,1567,True,Approved,medium,20,Standard,small,June,16-06-2017,10604,1775.81,40303,195.34,1580.47
Trek Bicycles,3369,True,Approved,medium,20,Standard,small,June,26-06-2017,10763,1775.81,40303,195.34,1580.47
Trek Bicycles,1390,True,Approved,medium,100,Standard,small,June,02-06-2017,5647,1386.84,34165,152.55,1234.29
Trek Bicycles,2751,True,Approved,medium,100,Standard,small,June,10-06-2017,7749,1386.84,35378,152.55,1234.29
Trek Bicycles,999,True,Approved,medium,100,Standard,small,June,23-06-2017,15298,1386.84,37539,152.55,1234.29
Trek Bicycles,2132,True,Approved,medium,11,Standard,small,March,31-03-2017,17619,1775.81,35378,195.34,1580.47
Trek Bicycles,1817,True,Approved,medium,11,Standard,small,March,08-03-2017,13169,1775.81,40303,195.34,1580.47
Trek Bicycles,1742,True,Approved,medium,11,Standard,small,March,10-03-2017,9807,1775.81,40303,195.34,1580.47
Trek Bicycles,515,True,Approved,medium,11,Standard,small,March,19-03-2017,5143,1775.81,40303,195.34,1580.47
Trek Bicycles,2851,True,Approved,medium,14,Standard,small,March,25-03-2017,16251,1386.84,34165,152.55,1234.29
Trek Bicycles,2452,True,Approved,medium,14,Standard,small,March,03-03-2017,8617,1386.84,34586,152.55,1234.29
Trek Bicycles,1241,True,Approved,medium,14,Standard,small,March,23-03-2017,17071,1386.84,34586,152.55,1234.29
Trek Bicycles,1645,True,Approved,medium,14,Standard,small,March,11-03-2017,11346,1386.84,35160,152.55,1234.29
Trek Bicycles,1330,True,Approved,medium,14,Standard,small,March,14-03-2017,9309,1386.84,37838,152.55,1234.29
Trek Bicycles,239,True,Approved,medium,14,Standard,small,March,18-03-2017,8879,1386.84,37838,152.55,1234.29
Trek Bicycles,1117,True,Approved,medium,14,Standard,small,March,19-03-2017,18725,1386.84,37838,152.55,1234.29
Trek Bicycles,69,True,Approved,medium,14,Standard,small,March,28-03-2017,13832,1386.84,37838,152.55,1234.29
Trek Bicycles,3367,True,Approved,medium,20,Standard,small,March,14-03-2017,15562,1775.81,33455,195.34,1580.47
Trek Bicycles,2544,True,Approved,medium,20,Standard,small,March,07-03-2017,8776,1775.81,35160,195.34,1580.47
Trek Bicycles,1106,True,Approved,medium,20,Standard,small,March,14-03-2017,12404,1775.81,40303,195.34,1580.47
Trek Bicycles,1267,True,Approved,medium,20,Standard,small,March,22-03-2017,13288,1775.81,40670,195.34,1580.47
Trek Bicycles,637,True,Approved,medium,100,Standard,small,March,08-03-2017,17358,1386.84,37838,152.55,1234.29
Trek Bicycles,2505,True,Approved,medium,100,Standard,small,March,30-03-2017,15348,1386.84,37838,152.55,1234.29
Trek Bicycles,2199,True,Approved,medium,11,Standard,small,May,28-05-2017,15667,1775.81,40670,195.34,1580.47
Trek Bicycles,968,True,Approved,medium,11,Standard,small,May,17-05-2017,18989,1775.81,42404,195.34,1580.47
Trek Bicycles,1679,True,Approved,medium,14,Standard,small,May,02-05-2017,6769,1386.84,35160,152.55,1234.29
Trek Bicycles,2431,True,Approved,medium,14,Standard,small,May,26-05-2017,9072,1386.84,35378,152.55,1234.29
Trek Bicycles,210,True,Approved,medium,14,Standard,small,May,13-05-2017,16998,1386.84,37539,152.55,1234.29
Trek Bicycles,145,True,Approved,medium,14,Standard,small,May,15-05-2017,1394,1386.84,37838,152.55,1234.29
Trek Bicycles,3007,True,Approved,medium,14,Standard,small,May,17-05-2017,14603,1386.84,37838,152.55,1234.29
Trek Bicycles,634,True,Approved,medium,14,Standard,small,May,20-05-2017,17028,1386.84,37838,152.55,1234.29
Trek Bicycles,423,True,Approved,medium,14,Standard,small,May,28-05-2017,8649,1386.84,37838,152.55,1234.29
Trek Bicycles,568,True,Approved,medium,14,Standard,small,May,28-05-2017,2468,1386.84,37838,152.55,1234.29
Trek Bicycles,2836,True,Approved,medium,14,Standard,small,May,31-05-2017,4033,1386.84,37838,152.55,1234.29
Trek Bicycles,3324,True,Approved,medium,20,Standard,small,May,13-05-2017,19248,1775.81,34115,195.34,1580.47
Trek Bicycles,2595,True,Approved,medium,20,Standard,small,May,27-05-2017,10993,1775.81,34165,195.34,1580.47
Trek Bicycles,1698,True,Approved,medium,20,Standard,small,May,17-05-2017,17565,1775.81,36334,195.34,1580.47
Trek Bicycles,3051,True,Approved,medium,20,Standard,small,May,07-05-2017,1887,1775.81,42404,195.34,1580.47
Trek Bicycles,294,True,Approved,medium,100,Standard,small,May,13-05-2017,6771,1386.84,37539,152.55,1234.29
Trek Bicycles,3288,True,Approved,medium,100,Standard,small,May,11-05-2017,6832,1386.84,37838,152.55,1234.29
Trek Bicycles,3093,True,Approved,medium,100,Standard,small,May,10-05-2017,17047,1386.84,39880,152.55,1234.29
Trek Bicycles,3049,True,Approved,medium,11,Standard,small,November,17-11-2017,10010,1775.81,34165,195.34,1580.47
Trek Bicycles,2943,True,Approved,medium,11,Standard,small,November,08-11-2017,13723,1775.81,40303,195.34,1580.47
Trek Bicycles,440,True,Approved,medium,14,Standard,small,November,15-11-2017,3984,1386.84,37838,152.55,1234.29
Trek Bicycles,2075,True,Approved,medium,14,Standard,small,November,20-11-2017,7307,1386.84,37838,152.55,1234.29
Trek Bicycles,3412,True,Approved,medium,14,Standard,small,November,06-11-2017,19760,1386.84,38693,152.55,1234.29
Trek Bicycles,1809,True,Approved,medium,20,Standard,small,November,19-11-2017,19461,1775.81,34115,195.34,1580.47
Trek Bicycles,3324,True,Approved,medium,20,Standard,small,November,15-11-2017,5224,1775.81,34165,195.34,1580.47
Trek Bicycles,2454,True,Approved,medium,20,Standard,small,November,20-11-2017,7997,1775.81,36334,195.34,1580.47
Trek Bicycles,3143,True,Approved,medium,20,Standard,small,November,02-11-2017,12259,1775.81,40303,195.34,1580.47
Trek Bicycles,896,True,Approved,medium,20,Standard,small,November,22-11-2017,5453,1775.81,40303,195.34,1580.47
Trek Bicycles,230,True,Approved,medium,100,Standard,small,November,24-11-2017,4588,1386.84,37838,152.55,1234.29
Trek Bicycles,2636,True,Approved,medium,100,Standard,small,November,30-11-2017,19250,1386.84,38693,152.55,1234.29
Trek Bicycles,3447,True,Approved,medium,11,Standard,small,October,08-10-2017,14359,1775.81,40303,195.34,1580.47
Trek Bicycles,1081,True,Approved,medium,14,Standard,small,October,02-10-2017,10645,1386.84,37838,152.55,1234.29
Trek Bicycles,1494,True,Approved,medium,14,Standard,small,October,20-10-2017,14255,1386.84,37838,152.55,1234.29
Trek Bicycles,2593,True,Approved,medium,14,Standard,small,October,31-10-2017,10381,1386.84,37838,152.55,1234.29
Trek Bicycles,3187,True,Approved,medium,14,Standard,small,October,28-10-2017,1292,1386.84,40303,152.55,1234.29
Trek Bicycles,1287,True,Approved,medium,14,Standard,small,October,24-10-2017,15186,1386.84,41345,152.55,1234.29
Trek Bicycles,2879,True,Approved,medium,20,Standard,small,October,06-10-2017,18580,1775.81,33455,195.34,1580.47
Trek Bicycles,1481,True,Approved,medium,20,Standard,small,October,13-10-2017,19330,1775.81,40303,195.34,1580.47
Trek Bicycles,2686,True,Approved,medium,20,Standard,small,October,16-10-2017,11451,1775.81,40303,195.34,1580.47
Trek Bicycles,1021,True,Approved,medium,100,Standard,small,October,28-10-2017,1750,1386.84,37838,152.55,1234.29
Trek Bicycles,282,True,Approved,medium,100,Standard,small,October,22-10-2017,1567,1386.84,40303,152.55,1234.29
Trek Bicycles,1144,True,Approved,medium,11,Standard,small,September,22-09-2017,20000,1775.81,36334,195.34,1580.47
Trek Bicycles,2240,True,Approved,medium,11,Standard,small,September,09-09-2017,4067,1775.81,40303,195.34,1580.47
Trek Bicycles,2087,True,Approved,medium,14,Standard,small,September,09-09-2017,14267,1386.84,35378,152.55,1234.29
Trek Bicycles,359,True,Approved,medium,14,Standard,small,September,03-09-2017,8163,1386.84,37838,152.55,1234.29
Trek Bicycles,3143,True,Approved,medium,14,Standard,small,September,24-09-2017,13562,1386.84,37838,152.55,1234.29
Trek Bicycles,2905,True,Approved,medium,14,Standard,small,September,27-09-2017,8300,1386.84,37838,152.55,1234.29
Trek Bicycles,1389,True,Approved,medium,14,Standard,small,September,29-09-2017,3805,1386.84,37838,152.55,1234.29
Trek Bicycles,1177,True,Approved,medium,14,Standard,small,September,16-09-2017,3428,1386.84,41345,152.55,1234.29
Trek Bicycles,1887,True,Approved,medium,20,Standard,small,September,02-09-2017,17245,1775.81,34115,195.34,1580.47
Trek Bicycles,753,True,Approved,medium,20,Standard,small,September,13-09-2017,18829,1775.81,34244,195.34,1580.47
Trek Bicycles,674,True,Approved,medium,20,Standard,small,September,06-09-2017,6507,1775.81,40303,195.34,1580.47
Trek Bicycles,2249,True,Approved,medium,20,Standard,small,September,09-09-2017,6427,1775.81,40303,195.34,1580.47
Trek Bicycles,3015,True,Approved,medium,20,Standard,small,September,04-09-2017,16201,1775.81,41701,195.34,1580.47
Trek Bicycles,2727,True,Approved,medium,100,Standard,small,September,19-09-2017,6883,1386.84,35378,152.55,1234.29
WeareA2B,958,True,Approved,medium,0,Standard,small,April,11-04-2017,11056,175.89,37668,43.97,131.92
WeareA2B,2493,True,Approved,medium,50,Standard,small,April,13-04-2017,10415,175.89,37220,43.97,131.92
WeareA2B,2845,True,Approved,medium,50,Standard,small,April,08-04-2017,9961,175.89,37668,43.97,131.92
WeareA2B,679,True,Approved,medium,50,Standard,small,April,21-04-2017,18216,175.89,37668,43.97,131.92
WeareA2B,1089,True,Approved,medium,50,Standard,small,April,25-04-2017,17243,175.89,37668,43.97,131.92
WeareA2B,3302,True,Approved,medium,50,Standard,small,April,27-04-2017,9719,175.89,37668,43.97,131.92
WeareA2B,1055,True,Approved,medium,50,Standard,small,April,30-04-2017,7510,175.89,37668,43.97,131.92
WeareA2B,1227,True,Approved,medium,50,Standard,small,April,29-04-2017,16857,175.89,42295,43.97,131.92
WeareA2B,1652,True,Approved,medium,59,Standard,small,April,11-04-2017,17813,1415.01,36833,155.65,1259.36
WeareA2B,3142,True,Approved,medium,92,Standard,small,April,03-04-2017,7361,1415.01,37626,155.65,1259.36
WeareA2B,1090,True,Approved,medium,92,Standard,small,April,15-04-2017,18886,1415.01,37626,155.65,1259.36
WeareA2B,276,True,Approved,medium,92,Standard,small,April,20-04-2017,10942,1415.01,37626,155.65,1259.36
WeareA2B,1394,True,Approved,medium,92,Standard,small,April,27-04-2017,16020,1415.01,41434,155.65,1259.36
WeareA2B,3320,True,Approved,medium,0,Standard,small,August,04-08-2017,7079,175.89,37668,43.97,131.92
WeareA2B,3447,True,Approved,medium,0,Standard,small,August,18-08-2017,14905,175.89,37668,43.97,131.92
WeareA2B,3044,True,Approved,medium,50,Standard,small,August,31-08-2017,9348,175.89,35470,43.97,131.92
WeareA2B,55,True,Approved,medium,50,Standard,small,August,14-08-2017,6624,175.89,37220,43.97,131.92
WeareA2B,3297,True,Approved,medium,50,Standard,small,August,13-08-2017,4729,175.89,37668,43.97,131.92
WeareA2B,2430,True,Approved,medium,50,Standard,small,August,17-08-2017,2300,175.89,37668,43.97,131.92
WeareA2B,2969,True,Approved,medium,50,Standard,small,August,18-08-2017,4059,175.89,37823,43.97,131.92
WeareA2B,1673,True,Approved,medium,50,Standard,small,August,12-08-2017,17315,175.89,39915,43.97,131.92
WeareA2B,3320,True,Approved,medium,59,Standard,small,August,15-08-2017,19542,1415.01,37626,155.65,1259.36
WeareA2B,2061,True,Approved,medium,59,Standard,small,August,20-08-2017,1743,1415.01,37626,155.65,1259.36
WeareA2B,1200,True,Approved,medium,59,Standard,small,August,27-08-2017,3778,1415.01,37626,155.65,1259.36
WeareA2B,247,True,Approved,medium,59,Standard,small,August,23-08-2017,8582,1415.01,38002,155.65,1259.36
WeareA2B,1464,True,Approved,medium,92,Standard,small,August,06-08-2017,6683,1415.01,33364,155.65,1259.36
WeareA2B,1077,True,Approved,medium,92,Standard,small,August,22-08-2017,18196,1415.01,37539,155.65,1259.36
WeareA2B,679,True,Approved,medium,92,Standard,small,August,26-08-2017,9295,1415.01,37626,155.65,1259.36
WeareA2B,1690,True,Approved,medium,92,Standard,small,August,22-08-2017,3015,1415.01,41434,155.65,1259.36
WeareA2B,3251,True,Approved,medium,0,Standard,small,December,23-12-2017,5059,175.89,37220,43.97,131.92
WeareA2B,1470,True,Approved,medium,0,Standard,small,December,29-12-2017,16362,175.89,37668,43.97,131.92
WeareA2B,2102,True,Approved,medium,50,Standard,small,December,02-12-2017,3213,175.89,37668,43.97,131.92
WeareA2B,2860,True,Approved,medium,50,Standard,small,December,22-12-2017,7502,175.89,37668,43.97,131.92
WeareA2B,2454,True,Approved,medium,50,Standard,small,December,01-12-2017,11263,175.89,37823,43.97,131.92
WeareA2B,2484,True,Approved,medium,50,Standard,small,December,03-12-2017,12531,175.89,41009,43.97,131.92
WeareA2B,640,True,Approved,medium,59,Standard,small,December,20-12-2017,14071,1415.01,33364,155.65,1259.36
WeareA2B,1028,True,Approved,medium,59,Standard,small,December,22-12-2017,15210,1415.01,36145,155.65,1259.36
WeareA2B,759,True,Approved,medium,59,Standard,small,December,07-12-2017,6252,1415.01,37626,155.65,1259.36
WeareA2B,1419,True,Approved,medium,92,Standard,small,December,08-12-2017,13844,1415.01,34556,155.65,1259.36
WeareA2B,353,True,Approved,medium,92,Standard,small,December,07-12-2017,19671,1415.01,36145,155.65,1259.36
WeareA2B,3147,True,Approved,medium,92,Standard,small,December,27-12-2017,5459,1415.01,37539,155.65,1259.36
WeareA2B,797,True,Approved,medium,92,Standard,small,December,09-12-2017,10452,1415.01,37626,155.65,1259.36
WeareA2B,1196,True,Approved,medium,92,Standard,small,December,12-12-2017,5638,1415.01,37626,155.65,1259.36
WeareA2B,1564,True,Approved,medium,92,Standard,small,December,17-12-2017,6217,1415.01,37626,155.65,1259.36
WeareA2B,2548,True,Approved,medium,92,Standard,small,December,27-12-2017,19001,1415.01,37626,155.65,1259.36
WeareA2B,2488,True,Approved,medium,92,Standard,small,December,12-12-2017,10895,1415.01,37874,155.65,1259.36
WeareA2B,1767,True,Approved,medium,92,Standard,small,December,26-12-2017,8308,1415.01,37874,155.65,1259.36
WeareA2B,89,True,Approved,medium,92,Standard,small,December,14-12-2017,19781,1415.01,41434,155.65,1259.36
WeareA2B,2109,True,Approved,medium,0,Standard,small,February,17-02-2017,15303,175.89,41009,43.97,131.92
WeareA2B,2853,True,Approved,medium,0,Standard,small,February,07-02-2017,10527,175.89,42295,43.97,131.92
WeareA2B,3012,True,Approved,medium,50,Standard,small,February,14-02-2017,13103,175.89,33259,43.97,131.92
WeareA2B,2052,True,Approved,medium,50,Standard,small,February,07-02-2017,1768,175.89,35707,43.97,131.92
WeareA2B,662,True,Approved,medium,50,Standard,small,February,17-02-2017,10085,175.89,35707,43.97,131.92
WeareA2B,883,True,Approved,medium,50,Standard,small,February,20-02-2017,16886,175.89,35707,43.97,131.92
WeareA2B,679,True,Approved,medium,50,Standard,small,February,06-02-2017,5830,175.89,37668,43.97,131.92
WeareA2B,2908,True,Approved,medium,50,Standard,small,February,12-02-2017,8430,175.89,37668,43.97,131.92
WeareA2B,2491,True,Approved,medium,50,Standard,small,February,19-02-2017,10206,175.89,37668,43.97,131.92
WeareA2B,3498,True,Approved,medium,50,Standard,small,February,21-02-2017,1244,175.89,37668,43.97,131.92
WeareA2B,2724,True,Approved,medium,50,Standard,small,February,25-02-2017,2396,175.89,37668,43.97,131.92
WeareA2B,2740,True,Approved,medium,50,Standard,small,February,06-02-2017,15495,175.89,37823,43.97,131.92
WeareA2B,3094,True,Approved,medium,50,Standard,small,February,07-02-2017,17109,175.89,37823,43.97,131.92
WeareA2B,1013,True,Approved,medium,59,Standard,small,February,02-02-2017,8425,1415.01,37626,155.65,1259.36
WeareA2B,776,True,Approved,medium,59,Standard,small,February,24-02-2017,14478,1415.01,37626,155.65,1259.36
WeareA2B,979,True,Approved,medium,59,Standard,small,February,25-02-2017,12993,1415.01,37626,155.65,1259.36
WeareA2B,546,True,Approved,medium,92,Standard,small,February,01-02-2017,15855,1415.01,36145,155.65,1259.36
WeareA2B,1797,True,Approved,medium,92,Standard,small,February,17-02-2017,2546,1415.01,37626,155.65,1259.36
WeareA2B,417,True,Approved,medium,92,Standard,small,February,24-02-2017,6994,1415.01,37626,155.65,1259.36
WeareA2B,1504,True,Approved,medium,92,Standard,small,February,28-02-2017,6025,1415.01,37874,155.65,1259.36
WeareA2B,1136,True,Approved,medium,0,Standard,small,January,13-01-2017,2987,175.89,37668,43.97,131.92
WeareA2B,247,True,Approved,medium,0,Standard,small,January,21-01-2017,3200,175.89,37668,43.97,131.92
WeareA2B,1099,True,Approved,medium,50,Standard,small,January,01-01-2017,8479,175.89,33259,43.97,131.92
WeareA2B,1603,True,Approved,medium,50,Standard,small,January,09-01-2017,11080,175.89,35470,43.97,131.92
WeareA2B,1952,True,Approved,medium,50,Standard,small,January,22-01-2017,16220,175.89,35707,43.97,131.92
WeareA2B,333,True,Approved,medium,50,Standard,small,January,12-01-2017,2224,175.89,37220,43.97,131.92
WeareA2B,642,True,Approved,medium,50,Standard,small,January,14-01-2017,12402,175.89,37668,43.97,131.92
WeareA2B,1815,True,Approved,medium,50,Standard,small,January,14-01-2017,10841,175.89,37823,43.97,131.92
WeareA2B,2072,True,Approved,medium,50,Standard,small,January,16-01-2017,9940,175.89,39915,43.97,131.92
WeareA2B,585,True,Approved,medium,50,Standard,small,January,31-01-2017,3665,175.89,41009,43.97,131.92
WeareA2B,3239,True,Approved,medium,59,Standard,small,January,07-01-2017,15692,1415.01,37626,155.65,1259.36
WeareA2B,798,True,Approved,medium,59,Standard,small,January,09-01-2017,11543,1415.01,37626,155.65,1259.36
WeareA2B,246,True,Approved,medium,59,Standard,small,January,30-01-2017,18673,1415.01,37626,155.65,1259.36
WeareA2B,2228,True,Approved,medium,59,Standard,small,January,30-01-2017,15005,1415.01,37626,155.65,1259.36
WeareA2B,3008,True,Approved,medium,59,Standard,small,January,22-01-2017,14800,1415.01,37874,155.65,1259.36
